Module,Run_Type,Run_Start_ticks,Run_Start_sec,Unused1,Unused2
0,0x501,-1107295228,1487800173,--,--
No,Ch,Hit,Time_H,Time_L,Energy
745,0,0x110121,0,488741760,11183
746,0,0x110121,0,489397120,11192
747,0,0x110121,0,490052480,11196
748,0,0x110121,0,490707840,11185
749,0,0x110121,0,491363200,11183
750,0,0x110121,0,492018560,8481
751,0,0x110121,0,492673920,11181
752,0,0x110121,0,493329280,11193
753,0,0x110121,0,493984640,11183
754,0,0x110121,0,494640000,11184
755,0,0x110121,0,495295360,11851
756,0,0x110121,0,495950720,11190
757,0,0x110121,0,496606080,11191
758,0,0x110121,0,497261440,11186
759,0,0x110121,0,497916800,11190
760,0,0x110121,0,498572160,11190
761,0,0x110121,0,499227520,11195
762,0,0x110121,0,499882880,11188
763,0,0x110121,0,500538240,11337
764,0,0x110121,0,501193600,11196
765,0,0x110121,0,501848960,11187
766,0,0x110121,0,502504320,11184
767,0,0x110121,0,503159680,11188
768,0,0x110121,0,503815040,11194
769,0,0x110121,0,504470400,11186
770,0,0x110121,0,505125760,11183
771,0,0x110121,0,505781120,11183
772,0,0x110121,0,506436480,11198
773,0,0x110121,0,507091840,11188
774,0,0x110121,0,507747200,11191
775,0,0x110121,0,508402560,11780
776,0,0x110121,0,509057920,11192
777,0,0x110121,0,509713280,11195
778,0,0x110121,0,510368640,11194
779,0,0x110121,0,511024000,11184
780,0,0x110121,0,511679360,11192
781,0,0x110121,0,512334720,11181
782,0,0x110121,0,512990080,10503
783,0,0x110121,0,513645440,11195
784,0,0x110121,0,514300800,11186
785,0,0x110121,0,514956160,11182
786,0,0x110121,0,515611520,11193
787,0,0x110121,0,516266880,11204
788,0,0x110121,0,516922240,11206
789,0,0x110121,0,517577600,11185
790,0,0x110121,0,518232960,11192
791,0,0x110121,0,518888320,11191
792,0,0x110121,0,519543680,11189
793,0,0x110121,0,520199040,11884
794,0,0x110121,0,520854400,11192
795,0,0x110121,0,521509760,11190
796,0,0x110121,0,522165120,11191
797,0,0x110121,0,522820480,11196
798,0,0x110121,0,523475840,11195
799,0,0x110121,0,524131200,11191
800,0,0x110121,0,524786560,11189
801,0,0x110121,0,525441920,11197
802,0,0x110121,0,526097280,11191
803,0,0x110121,0,526752640,11187
804,0,0x110121,0,527408000,11191
805,0,0x110121,0,528063360,11186
806,0,0x110121,0,528718720,11193
807,0,0x110121,0,529374080,11196
808,0,0x110121,0,530029440,11184
809,0,0x110121,0,530684800,11139
810,0,0x110121,0,531340160,11191
811,0,0x110121,0,531995520,11188
812,0,0x110121,0,532650880,11185
813,0,0x110121,0,533306240,11186
814,0,0x110121,0,533961600,11434
815,0,0x110121,0,534616960,11188
816,0,0x110121,0,535272320,11177
817,0,0x110121,0,535927680,11186
818,0,0x110121,0,536583040,11193
819,0,0x110121,0,537238400,11187
820,0,0x110121,0,537893760,11187
821,0,0x110121,0,538549120,11184
822,0,0x110121,0,539204480,8797
823,0,0x110121,0,539859840,11205
824,0,0x110121,0,540515200,11192
825,0,0x110121,0,541170560,11199
826,0,0x110121,0,541825920,11194
827,0,0x110121,0,542481280,9713
828,0,0x110121,0,543136640,11199
829,0,0x110121,0,543792000,11189
830,0,0x110121,0,544447360,11183
831,0,0x110121,0,545102720,11194
832,0,0x110121,0,545758080,10840
833,0,0x110121,0,546413440,11195
834,0,0x110121,0,547068800,11189
835,0,0x110121,0,547724160,11204
836,0,0x110121,0,548379520,11547
837,0,0x110121,0,549034880,11189
838,0,0x110121,0,549690240,11181
839,0,0x110121,0,550345600,11194
840,0,0x110121,0,551000960,11192
841,0,0x110121,0,551656320,11184
842,0,0x110121,0,552311680,11189
843,0,0x110121,0,552967040,11195
844,0,0x110121,0,553622400,11187
845,0,0x110121,0,554277760,11191
846,0,0x110121,0,554933120,11187
847,0,0x110121,0,555588480,11189
848,0,0x110121,0,556243840,8800
849,0,0x110121,0,556899200,11183
850,0,0x110121,0,557554560,11199
851,0,0x110121,0,558209920,11193
852,0,0x110121,0,558865280,11815
853,0,0x110121,0,559520640,11191
854,0,0x110121,0,560176000,11193
855,0,0x110121,0,560831360,11187
856,0,0x110121,0,561486720,11191
857,0,0x110121,0,562142080,11204
858,0,0x110121,0,562797440,11183
859,0,0x110121,0,563452800,11189
860,0,0x110121,0,564108160,11185
861,0,0x110121,0,564763520,11196
862,0,0x110121,0,565418880,11184
863,0,0x110121,0,566074240,11182
864,0,0x110121,0,566729600,11193
865,0,0x110121,0,567384960,11190
866,0,0x110121,0,568040320,11191
867,0,0x110121,0,568695680,11181
868,0,0x110121,0,569351040,11490
869,0,0x110121,0,570006400,11186
870,0,0x110121,0,570661760,11184
871,0,0x110121,0,571317120,11195
872,0,0x110121,0,571972480,11195
873,0,0x110121,0,572627840,11680
874,0,0x110121,0,573283200,11183
875,0,0x110121,0,573938560,11197
876,0,0x110121,0,574593920,11185
877,0,0x110121,0,575249280,11195
878,0,0x110121,0,575904640,11192
879,0,0x110121,0,576560000,11195
880,0,0x110121,0,577215360,11186
881,0,0x110121,0,577870720,11195
882,0,0x110121,0,578526080,11185
883,0,0x110121,0,579181440,11191
884,0,0x110121,0,579836800,11195
885,0,0x110121,0,580492160,11190
886,0,0x110121,0,581147520,11190
887,0,0x110121,0,581802880,11190
888,0,0x110121,0,582458240,11189
889,0,0x110121,0,583113600,11184
890,0,0x110121,0,583768960,11189
891,0,0x110121,0,584424320,11190
892,0,0x110121,0,585079680,11197
893,0,0x110121,0,585735040,11196
894,0,0x110121,0,586390400,11185
895,0,0x110121,0,587045760,11191
896,0,0x110121,0,587701120,11197
897,0,0x110121,0,588356480,11194
898,0,0x110121,0,589011840,11188
899,0,0x110121,0,589667200,11190
900,0,0x110121,0,590322560,11194
901,0,0x110121,0,590977920,11181
902,0,0x110121,0,591633280,11182
903,0,0x110121,0,592288640,11186
904,0,0x110121,0,592944000,11187
905,0,0x110121,0,593599360,11182
906,0,0x110121,0,594254720,11194
907,0,0x110121,0,594910080,11198
908,0,0x110121,0,595565440,11192
909,0,0x110121,0,596220800,11203
910,0,0x110121,0,596876160,11193
911,0,0x110121,0,597531520,11930
912,0,0x110121,0,598186880,11202
913,0,0x110121,0,598842240,11182
914,0,0x110121,0,599497600,11202
915,0,0x110121,0,600152960,11190
916,0,0x110121,0,600808320,11181
917,0,0x110121,0,601463680,11191
918,0,0x110121,0,602119040,11189
919,0,0x110121,0,602774400,11193
920,0,0x110121,0,603429760,11195
921,0,0x110121,0,604085120,11191
922,0,0x110121,0,604740480,11200
923,0,0x110121,0,605395840,11191
924,0,0x110121,0,606051200,11191
925,0,0x110121,0,606706560,11193
926,0,0x110121,0,607361920,11193
927,0,0x110121,0,608017280,11199
928,0,0x110121,0,608672640,11192
929,0,0x110121,0,609328000,11747
930,0,0x110121,0,609983360,11194
931,0,0x110121,0,610638720,11190
932,0,0x110121,0,611294080,11193
933,0,0x110121,0,611949440,11192
934,0,0x110121,0,612604800,11860
935,0,0x110121,0,613260160,11189
936,0,0x110121,0,613915520,11200
937,0,0x110121,0,614570880,11194
938,0,0x110121,0,615226240,11193
939,0,0x110121,0,615881600,11948
940,0,0x110121,0,616536960,11196
941,0,0x110121,0,617192320,11193
942,0,0x110121,0,617847680,11188
943,0,0x110121,0,618503040,11194
944,0,0x110121,0,619158400,11193
945,0,0x110121,0,619813760,9616
946,0,0x110121,0,620469120,11180
947,0,0x110121,0,621124480,11195
948,0,0x110121,0,621779840,11196
949,0,0x110121,0,622435200,11193
950,0,0x110121,0,623090560,11065
951,0,0x110121,0,623745920,11181
952,0,0x110121,0,624401280,11187
953,0,0x110121,0,625056640,11187
954,0,0x110121,0,625712000,11185
955,0,0x110121,0,626367360,11594
956,0,0x110121,0,627022720,11191
957,0,0x110121,0,627678080,11198
958,0,0x110121,0,628333440,11189
959,0,0x110121,0,628988800,11186
960,0,0x110121,0,629644160,11188
961,0,0x110121,0,630299520,8316
962,0,0x110121,0,630954880,11195
963,0,0x110121,0,631610240,11194
964,0,0x110121,0,632265600,11191
965,0,0x110121,0,632920960,11192
966,0,0x110121,0,633576320,9352
967,0,0x110121,0,634231680,11197
968,0,0x110121,0,634887040,11197
969,0,0x110121,0,635542400,11191
970,0,0x110121,0,636197760,11195
971,0,0x110121,0,636853120,10644
972,0,0x110121,0,637508480,11190
973,0,0x110121,0,638163840,11397
974,0,0x110121,0,638819200,11199
975,0,0x110121,0,639474560,11184
976,0,0x110121,0,640129920,11192
977,0,0x110121,0,640785280,11193
978,0,0x110121,0,641440640,11612
979,0,0x110121,0,642096000,11194
980,0,0x110121,0,642751360,11190
981,0,0x110121,0,643406720,11202
982,0,0x110121,0,644062080,11195
983,0,0x110121,0,644717440,11771
984,0,0x110121,0,645372800,11199
985,0,0x110121,0,646028160,11185
986,0,0x110121,0,646683520,11188
987,0,0x110121,0,647338880,11696
988,0,0x110121,0,647994240,11194
989,0,0x110121,0,648649600,11193
990,0,0x110121,0,649304960,11191
991,0,0x110121,0,649960320,11186
992,0,0x110121,0,650615680,11195
993,0,0x110121,0,651271040,11185
994,0,0x110121,0,651926400,8647
995,0,0x110121,0,652581760,11202
996,0,0x110121,0,653237120,11193
997,0,0x110121,0,653892480,11199
998,0,0x110121,0,654547840,11191
999,0,0x110121,0,655203200,11189
1000,0,0x110121,0,655858560,11200
1001,0,0x110121,0,656513920,11187
1002,0,0x110121,0,657169280,11197
1003,0,0x110121,0,657824640,11186
1004,0,0x110121,0,658480000,11186
1005,0,0x110121,0,659135360,11542
1006,0,0x110121,0,659790720,11200
1007,0,0x110121,0,660446080,11193
1008,0,0x110121,0,661101440,11198
1009,0,0x110121,0,661756800,11190
1010,0,0x110121,0,662412160,11843
1011,0,0x110121,0,663067520,11187
1012,0,0x110121,0,663722880,11197
1013,0,0x110121,0,664378240,11185
1014,0,0x110121,0,665033600,11196
1015,0,0x110121,0,665688960,11181
1016,0,0x110121,0,666344320,11185
1017,0,0x110121,0,666999680,11188
1018,0,0x110121,0,667655040,11185
1019,0,0x110121,0,668310400,11193
1020,0,0x110121,0,668965760,11192
1021,0,0x110121,0,669621120,11047
1022,0,0x110121,0,670276480,11191
1023,0,0x110121,0,670931840,11190
1024,0,0x110121,0,671587200,11203
1025,0,0x110121,0,672242560,11189
1026,0,0x110121,0,672897920,11690
1027,0,0x110121,0,673553280,11194
1028,0,0x110121,0,674208640,11189
1029,0,0x110121,0,674864000,11200
1030,0,0x110121,0,675519360,11205
1031,0,0x110121,0,676174720,11838
1032,0,0x110121,0,676830080,11184
1033,0,0x110121,0,677485440,11202
1034,0,0x110121,0,678140800,11192
1035,0,0x110121,0,678796160,11185
1036,0,0x110121,0,679451520,11195
1037,0,0x110121,0,680106880,9872
1038,0,0x110121,0,680762240,11190
1039,0,0x110121,0,681417600,11190
1040,0,0x110121,0,682072960,11192
1041,0,0x110121,0,682728320,11183
1042,0,0x110121,0,683383680,11264
1043,0,0x110121,0,684039040,11182
1044,0,0x110121,0,684694400,11186
1045,0,0x110121,0,685349760,11203
1046,0,0x110121,0,686005120,11192
1047,0,0x110121,0,686660480,11514
1048,0,0x110121,0,687315840,11182
1049,0,0x110121,0,687971200,11185
1050,0,0x110121,0,688626560,11189
1051,0,0x110121,0,689281920,11189
1052,0,0x110121,0,689937280,10995
1053,0,0x110121,0,690592640,11192
1054,0,0x110121,0,691248000,11186
1055,0,0x110121,0,691903360,11193
1056,0,0x110121,0,692558720,11196
1057,0,0x110121,0,693214080,11190
1058,0,0x110121,0,693869440,11191
1059,0,0x110121,0,694524800,11195
1060,0,0x110121,0,695180160,11202
1061,0,0x110121,0,695835520,11185
1062,0,0x110121,0,696490880,10643
1063,0,0x110121,0,697146240,11192
1064,0,0x110121,0,697801600,11188
1065,0,0x110121,0,698456960,11183
1066,0,0x110121,0,699112320,11179
1067,0,0x110121,0,699767680,9474
1068,0,0x110121,0,700423040,11190
1069,0,0x110121,0,701078400,11189
1070,0,0x110121,0,701733760,11713
1071,0,0x110121,0,702389120,11195
1072,0,0x110121,0,703044480,11198
1073,0,0x110121,0,703699840,11190
1074,0,0x110121,0,704355200,11196
1075,0,0x110121,0,705010560,11189
1076,0,0x110121,0,705665920,11186
1077,0,0x110121,0,706321280,8971
1078,0,0x110121,0,706976640,11206
1079,0,0x110121,0,707632000,11194
1080,0,0x110121,0,708287360,11180
1081,0,0x110121,0,708942720,11202
1082,0,0x110121,0,709598080,11418
1083,0,0x110121,0,710253440,11190
1084,0,0x110121,0,710908800,11190
1085,0,0x110121,0,711564160,11187
1086,0,0x110121,0,712219520,11184
1087,0,0x110121,0,712874880,11495
1088,0,0x110121,0,713530240,11186
1089,0,0x110121,0,714185600,11190
1090,0,0x110121,0,714840960,11198
1091,0,0x110121,0,715496320,11194
1092,0,0x110121,0,716151680,11781
1093,0,0x110121,0,716807040,11188
1094,0,0x110121,0,717462400,11200
1095,0,0x110121,0,718117760,11197
1096,0,0x110121,0,718773120,11191
1097,0,0x110121,0,719428480,11198
1098,0,0x110121,0,720083840,11184
1099,0,0x110121,0,720739200,11181
1100,0,0x110121,0,721394560,11184
1101,0,0x110121,0,722049920,11189
1102,0,0x110121,0,722705280,11194
1103,0,0x110121,0,723360640,8719
1104,0,0x110121,0,724016000,11192
1105,0,0x110121,0,724671360,11191
1106,0,0x110121,0,725326720,11193
1107,0,0x110121,0,725982080,11185
1108,0,0x110121,0,726637440,10294
1109,0,0x110121,0,727292800,11187
1110,0,0x110121,0,727948160,11198
1111,0,0x110121,0,728603520,11188
1112,0,0x110121,0,729258880,11190
1113,0,0x110121,0,729914240,11192
1114,0,0x110121,0,730569600,11343
1115,0,0x110121,0,731224960,11190
1116,0,0x110121,0,731880320,11192
1117,0,0x110121,0,732535680,11191
1118,0,0x110121,0,733191040,11188
1119,0,0x110121,0,733846400,11198
1120,0,0x110121,0,734501760,11185
1121,0,0x110121,0,735157120,11184
1122,0,0x110121,0,735812480,11927
1123,0,0x110121,0,736467840,11200
1124,0,0x110121,0,737123200,11194
1125,0,0x110121,0,737778560,11192
1126,0,0x110121,0,738433920,11194
1127,0,0x110121,0,739089280,11191
1128,0,0x110121,0,739744640,11200
1129,0,0x110121,0,740400000,11191
1130,0,0x110121,0,741055360,11201
1131,0,0x110121,0,741710720,11198
1132,0,0x110121,0,742366080,11193
1133,0,0x110121,0,743021440,11189
1134,0,0x110121,0,743676800,11195
1135,0,0x110121,0,744332160,11191
1136,0,0x110121,0,744987520,11197
1137,0,0x110121,0,745642880,11187
1138,0,0x110121,0,746298240,11195
1139,0,0x110121,0,746953600,11194
1140,0,0x110121,0,747608960,11192
1141,0,0x110121,0,748264320,11192
1142,0,0x110121,0,748919680,11194
1143,0,0x110121,0,749575040,11196
1144,0,0x110121,0,750230400,11186
1145,0,0x110121,0,750885760,11195
1146,0,0x110121,0,751541120,11194
1147,0,0x110121,0,752196480,11191
1148,0,0x110121,0,752851840,11198
1149,0,0x110121,0,753507200,11198
1150,0,0x110121,0,754162560,11195
1151,0,0x110121,0,754817920,9979
1152,0,0x110121,0,755473280,11197
1153,0,0x110121,0,756128640,11194
1154,0,0x110121,0,756784000,11206
1155,0,0x110121,0,757439360,11191
1156,0,0x110121,0,758094720,11193
1157,0,0x110121,0,758750080,11197
1158,0,0x110121,0,759405440,11187
1159,0,0x110121,0,760060800,9158
1160,0,0x110121,0,760716160,11190
1161,0,0x110121,0,761371520,11187
1162,0,0x110121,0,762026880,11793
1163,0,0x110121,0,762682240,11189
1164,0,0x110121,0,763337600,11199
1165,0,0x110121,0,763992960,11192
1166,0,0x110121,0,764648320,11191
1167,0,0x110121,0,765303680,11179
1168,0,0x110121,0,765959040,11181
1169,0,0x110121,0,766614400,9288
1170,0,0x110121,0,767269760,10844
1171,0,0x110121,0,767925120,11191
1172,0,0x110121,0,768580480,11196
1173,0,0x110121,0,769235840,11182
1174,0,0x110121,0,769891200,11199
1175,0,0x110121,0,770546560,11192
1176,0,0x110121,0,771201920,11187
1177,0,0x110121,0,771857280,11189
1178,0,0x110121,0,772512640,11193
1179,0,0x110121,0,773168000,11190
1180,0,0x110121,0,773823360,11192
1181,0,0x110121,0,774478720,11198
1182,0,0x110121,0,775134080,8320
1183,0,0x110121,0,775789440,11196
1184,0,0x110121,0,776444800,11190
1185,0,0x110121,0,777100160,11193
1186,0,0x110121,0,777755520,11189
1187,0,0x110121,0,778410880,11196
1188,0,0x110121,0,779066240,11194
1189,0,0x110121,0,779721600,11197
1190,0,0x110121,0,780376960,11191
1191,0,0x110121,0,781032320,11256
1192,0,0x110121,0,781687680,11190
1193,0,0x110121,0,782343040,11190
1194,0,0x110121,0,782998400,11193
1195,0,0x110121,0,783653760,11195
1196,0,0x110121,0,784309120,11787
1197,0,0x110121,0,784964480,11191
1198,0,0x110121,0,785619840,11188
1199,0,0x110121,0,786275200,11186
1200,0,0x110121,0,786930560,11188
1201,0,0x110121,0,787585920,11188
1202,0,0x110121,0,788241280,11195
1203,0,0x110121,0,788896640,11197
1204,0,0x110121,0,789552000,11770
1205,0,0x110121,0,790207360,11191
1206,0,0x110121,0,790862720,11199
1207,0,0x110121,0,791518080,11186
1208,0,0x110121,0,792173440,11184
1209,0,0x110121,0,792828800,11195
1210,0,0x110121,0,793484160,11193
1211,0,0x110121,0,794139520,9913
1212,0,0x110121,0,794794880,11192
1213,0,0x110121,0,795450240,11191
1214,0,0x110121,0,796105600,11786
1215,0,0x110121,0,796760960,11197
1216,0,0x110121,0,797416320,11189
1217,0,0x110121,0,798071680,11189
1218,0,0x110121,0,798727040,11194
1219,0,0x110121,0,799382400,11667
1220,0,0x110121,0,800037760,11193
1221,0,0x110121,0,800693120,11191
1222,0,0x110121,0,801348480,11185
1223,0,0x110121,0,802003840,11187
1224,0,0x110121,0,802659200,11191
1225,0,0x110121,0,803314560,11189
1226,0,0x110121,0,803969920,11190
1227,0,0x110121,0,804625280,11189
1228,0,0x110121,0,805280640,11204
1229,0,0x110121,0,805936000,11272
1230,0,0x110121,0,806591360,11192
1231,0,0x110121,0,807246720,11195
1232,0,0x110121,0,807902080,11189
1233,0,0x110121,0,808557440,11198
1234,0,0x110121,0,809212800,10573
1235,0,0x110121,0,809868160,11192
1236,0,0x110121,0,810523520,11190
1237,0,0x110121,0,811178880,11902
1238,0,0x110121,0,811834240,11183
1239,0,0x110121,0,812489600,11197
1240,0,0x110121,0,813144960,11184
1241,0,0x110121,0,813800320,11190
1242,0,0x110121,0,814455680,11186
1243,0,0x110121,0,815111040,11193
1244,0,0x110121,0,815766400,11188
1245,0,0x110121,0,816421760,11483
1246,0,0x110121,0,817077120,11196
1247,0,0x110121,0,817732480,11199
1248,0,0x110121,0,818387840,11179
1249,0,0x110121,0,819043200,11197
1250,0,0x110121,0,819698560,11193
1251,0,0x110121,0,820353920,11194
1252,0,0x110121,0,821009280,11202
1253,0,0x110121,0,821664640,11192
1254,0,0x110121,0,822320000,11192
1255,0,0x110121,0,822975360,11194
1256,0,0x110121,0,823630720,11202
1257,0,0x110121,0,824286080,11196
1258,0,0x110121,0,824941440,11191
1259,0,0x110121,0,825596800,11202
1260,0,0x110121,0,826252160,11186
1261,0,0x110121,0,826907520,11189
1262,0,0x110121,0,827562880,11195
1263,0,0x110121,0,828218240,11189
1264,0,0x110121,0,828873600,8792
1265,0,0x110121,0,829528960,9358
1266,0,0x110121,0,830184320,9818
1267,0,0x110121,0,830839680,10722
1268,0,0x110121,0,831495040,10538
1269,0,0x110121,0,832150400,10809
1270,0,0x110121,0,832805760,11043
1271,0,0x110121,0,833461120,11231
1272,0,0x110121,0,834116480,11405
1273,0,0x110121,0,834771840,11532
1274,0,0x110121,0,835427200,11443
1275,0,0x110121,0,836082560,11575
1276,0,0x110121,0,836737920,11677
1277,0,0x110121,0,837393280,11196
1278,0,0x110121,0,838048640,11192
1279,0,0x110121,0,838704000,11197
1280,0,0x110121,0,839359360,11191
1281,0,0x110121,0,840014720,11177
1282,0,0x110121,0,840670080,11197
1283,0,0x110121,0,841325440,9418
1284,0,0x110121,0,841980800,11201
1285,0,0x110121,0,842636160,11191
1286,0,0x110121,0,843291520,11198
1287,0,0x110121,0,843946880,11197
1288,0,0x110121,0,844602240,10682
1289,0,0x110121,0,845257600,11192
1290,0,0x110121,0,845912960,11193
1291,0,0x110121,0,846568320,11184
1292,0,0x110121,0,847223680,11820
1293,0,0x110121,0,847879040,11187
1294,0,0x110121,0,848534400,11191
1295,0,0x110121,0,849189760,11189
1296,0,0x110121,0,849845120,11193
1297,0,0x110121,0,850500480,11193
1298,0,0x110121,0,851155840,11197
1299,0,0x110121,0,851811200,8318
1300,0,0x110121,0,852466560,11193
1301,0,0x110121,0,853121920,11195
1302,0,0x110121,0,853777280,11195
1303,0,0x110121,0,854432640,11196
1304,0,0x110121,0,855088000,9349
1305,0,0x110121,0,855743360,11193
1306,0,0x110121,0,856398720,11189
1307,0,0x110121,0,857054080,11197
1308,0,0x110121,0,857709440,11197
1309,0,0x110121,0,858364800,11177
1310,0,0x110121,0,859020160,9870
1311,0,0x110121,0,859675520,11201
1312,0,0x110121,0,860330880,11195
1313,0,0x110121,0,860986240,11191
1314,0,0x110121,0,861641600,11186
1315,0,0x110121,0,862296960,10930
1316,0,0x110121,0,862952320,11190
1317,0,0x110121,0,863607680,11195
1318,0,0x110121,0,864263040,11184
1319,0,0x110121,0,864918400,11190
1320,0,0x110121,0,865573760,10533
1321,0,0x110121,0,866229120,11191
1322,0,0x110121,0,866884480,11193
1323,0,0x110121,0,867539840,11206
1324,0,0x110121,0,868195200,11863
1325,0,0x110121,0,868850560,11192
1326,0,0x110121,0,869505920,11189
1327,0,0x110121,0,870161280,11198
1328,0,0x110121,0,870816640,11187
1329,0,0x110121,0,871472000,11195
1330,0,0x110121,0,872127360,11192
1331,0,0x110121,0,872782720,11195
1332,0,0x110121,0,873438080,11187
1333,0,0x110121,0,874093440,11188
1334,0,0x110121,0,874748800,11197
1335,0,0x110121,0,875404160,11190
1336,0,0x110121,0,876059520,11186
1337,0,0x110121,0,876714880,11191
1338,0,0x110121,0,877370240,11182
1339,0,0x110121,0,878025600,11190
1340,0,0x110121,0,878680960,11199
1341,0,0x110121,0,879336320,11190
1342,0,0x110121,0,879991680,11187
1343,0,0x110121,0,880647040,11199
1344,0,0x110121,0,881302400,11186
1345,0,0x110121,0,881957760,11182
1346,0,0x110121,0,882613120,11195
1347,0,0x110121,0,883268480,11187
1348,0,0x110121,0,883923840,11193
1349,0,0x110121,0,884579200,11188
1350,0,0x110121,0,885234560,11190
1351,0,0x110121,0,885889920,11194
1352,0,0x110121,0,886545280,11196
1353,0,0x110121,0,887200640,11183
1354,0,0x110121,0,887856000,11198
1355,0,0x110121,0,888511360,11762
1356,0,0x110121,0,889166720,11192
1357,0,0x110121,0,889822080,11186
1358,0,0x110121,0,890477440,11197
