sample,adc0,adc1,adc2,adc3
 1143,1402,256,0,0
 1144,1402,256,0,0
 1145,1402,257,0,0
 1146,1402,257,0,0
 1147,1402,256,0,0
 1148,1402,257,0,0
 1149,1402,257,0,0
 1150,1402,257,0,0
 1151,1402,256,0,0
 1152,1403,256,0,0
 1153,1402,257,0,0
 1154,1402,257,0,0
 1155,1402,256,0,0
 1156,1403,256,0,0
 1157,1403,256,0,0
 1158,1402,256,0,0
 1159,1403,256,0,0
 1160,1402,256,0,0
 1161,1403,256,0,0
 1162,1403,256,0,0
 1163,1403,256,0,0
 1164,1402,257,0,0
 1165,1403,256,0,0
 1166,1403,256,0,0
 1167,1403,255,0,0
 1168,1402,256,0,0
 1169,1403,256,0,0
 1170,1403,256,0,0
 1171,1403,256,0,0
 1172,1404,256,0,0
 1173,1403,257,0,0
 1174,1403,256,0,0
 1175,1404,256,0,0
 1176,1403,255,0,0
 1177,1403,255,0,0
 1178,1403,255,0,0
 1179,1403,256,0,0
 1180,1404,256,0,0
 1181,1403,256,0,0
 1182,1403,256,0,0
 1183,1403,256,0,0
 1184,1403,255,0,0
 1185,1403,255,0,0
 1186,1404,256,0,0
 1187,1403,255,0,0
 1188,1403,256,0,0
 1189,1404,255,0,0
 1190,1404,256,0,0
 1191,1404,256,0,0
 1192,1404,256,0,0
 1193,1404,256,0,0
 1194,1404,255,0,0
 1195,1404,257,0,0
 1196,1404,256,0,0
 1197,1404,256,0,0
 1198,1404,256,0,0
 1199,1404,256,0,0
 1200,1404,256,0,0
 1201,1404,256,0,0
 1202,1404,257,0,0
 1203,1404,256,0,0
 1204,1405,256,0,0
 1205,1404,256,0,0
 1206,1403,257,0,0
 1207,1404,255,0,0
 1208,1404,256,0,0
 1209,1404,255,0,0
 1210,1403,256,0,0
 1211,1405,256,0,0
 1212,1405,255,0,0
 1213,1404,255,0,0
 1214,1404,256,0,0
 1215,1405,256,0,0
 1216,1405,256,0,0
 1217,1405,256,0,0
 1218,1405,256,0,0
 1219,1405,256,0,0
 1220,1405,255,0,0
 1221,1406,256,0,0
 1222,1405,256,0,0
 1223,1405,256,0,0
 1224,1404,256,0,0
 1225,1405,255,0,0
 1226,1404,256,0,0
 1227,1405,255,0,0
 1228,1404,256,0,0
 1229,1405,256,0,0
 1230,1405,256,0,0
 1231,1404,255,0,0
 1232,1405,256,0,0
 1233,1404,256,0,0
 1234,1405,255,0,0
 1235,1405,255,0,0
 1236,1405,255,0,0
 1237,1405,255,0,0
 1238,1405,256,0,0
 1239,1404,256,0,0
 1240,1405,256,0,0
 1241,1404,255,0,0
 1242,1405,256,0,0
 1243,1405,256,0,0
 1244,1405,256,0,0
 1245,1405,255,0,0
 1246,1406,256,0,0
 1247,1404,256,0,0
 1248,1405,256,0,0
 1249,1405,256,0,0
 1250,1405,255,0,0
 1251,1405,256,0,0
 1252,1405,256,0,0
 1253,1405,257,0,0
 1254,1405,256,0,0
 1255,1405,256,0,0
 1256,1405,256,0,0
 1257,1406,256,0,0
 1258,1405,255,0,0
 1259,1405,255,0,0
 1260,1405,256,0,0
 1261,1405,255,0,0
 1262,1405,256,0,0
 1263,1406,256,0,0
 1264,1405,257,0,0
 1265,1405,256,0,0
 1266,1405,257,0,0
 1267,1405,256,0,0
 1268,1405,256,0,0
 1269,1405,255,0,0
 1270,1405,256,0,0
 1271,1405,255,0,0
 1272,1406,256,0,0
 1273,1405,255,0,0
 1274,1406,256,0,0
 1275,1405,256,0,0
 1276,1406,256,0,0
 1277,1405,255,0,0
 1278,1406,256,0,0
 1279,1406,256,0,0
 1280,1405,256,0,0
 1281,1404,257,0,0
 1282,1405,256,0,0
 1283,1405,256,0,0
 1284,1405,256,0,0
 1285,1405,257,0,0
 1286,1406,255,0,0
 1287,1406,257,0,0
 1288,1405,256,0,0
 1289,1405,255,0,0
 1290,1405,256,0,0
 1291,1405,256,0,0
 1292,1406,256,0,0
 1293,1405,256,0,0
 1294,1405,255,0,0
 1295,1406,256,0,0
 1296,1405,256,0,0
 1297,1406,256,0,0
 1298,1405,255,0,0
 1299,1405,256,0,0
 1300,1405,256,0,0
 1301,1406,255,0,0
 1302,1405,256,0,0
 1303,1404,256,0,0
 1304,1405,256,0,0
 1305,1405,255,0,0
 1306,1405,255,0,0
 1307,1405,256,0,0
 1308,1405,256,0,0
 1309,1405,255,0,0
 1310,1405,256,0,0
 1311,1406,255,0,0
 1312,1405,256,0,0
 1313,1405,256,0,0
 1314,1405,255,0,0
 1315,1406,256,0,0
 1316,1405,256,0,0
 1317,1405,254,0,0
 1318,1405,256,0,0
 1319,1405,256,0,0
 1320,1405,256,0,0
 1321,1405,255,0,0
 1322,1405,256,0,0
 1323,1405,255,0,0
 1324,1405,256,0,0
 1325,1406,256,0,0
 1326,1406,255,0,0
 1327,1405,255,0,0
 1328,1405,256,0,0
 1329,1405,256,0,0
 1330,1405,256,0,0
 1331,1405,257,0,0
 1332,1405,256,0,0
 1333,1405,256,0,0
 1334,1405,256,0,0
 1335,1406,256,0,0
 1336,1405,256,0,0
 1337,1406,257,0,0
 1338,1405,256,0,0
 1339,1406,255,0,0
 1340,1406,256,0,0
 1341,1406,256,0,0
 1342,1406,256,0,0
 1343,1405,255,0,0
 1344,1406,256,0,0
 1345,1406,256,0,0
 1346,1406,256,0,0
 1347,1406,256,0,0
 1348,1405,256,0,0
 1349,1406,255,0,0
 1350,1405,255,0,0
 1351,1406,256,0,0
 1352,1406,256,0,0
 1353,1405,255,0,0
 1354,1406,255,0,0
 1355,1406,256,0,0
 1356,1407,256,0,0
 1357,1407,256,0,0
 1358,1406,255,0,0
 1359,1405,256,0,0
 1360,1406,255,0,0
 1361,1405,255,0,0
 1362,1405,256,0,0
 1363,1406,256,0,0
 1364,1406,256,0,0
 1365,1406,256,0,0
 1366,1407,256,0,0
 1367,1406,256,0,0
 1368,1405,256,0,0
 1369,1406,256,0,0
 1370,1406,256,0,0
 1371,1405,255,0,0
 1372,1406,256,0,0
 1373,1406,255,0,0
 1374,1406,256,0,0
 1375,1406,256,0,0
 1376,1406,257,0,0
 1377,1405,257,0,0
 1378,1406,255,0,0
 1379,1406,257,0,0
 1380,1407,255,0,0
 1381,1406,256,0,0
 1382,1407,257,0,0
 1383,1406,255,0,0
 1384,1407,256,0,0
 1385,1406,257,0,0
 1386,1407,257,0,0
 1387,1406,257,0,0
 1388,1406,256,0,0
 1389,1406,257,0,0
 1390,1407,256,0,0
 1391,1406,257,0,0
 1392,1406,256,0,0
 1393,1407,257,0,0
 1394,1407,257,0,0
 1395,1406,257,0,0
 1396,1407,256,0,0
 1397,1406,256,0,0
 1398,1407,256,0,0
 1399,1406,256,0,0
 1400,1406,256,0,0
 1401,1407,256,0,0
 1402,1406,256,0,0
 1403,1406,255,0,0
 1404,1406,256,0,0
 1405,1406,255,0,0
 1406,1406,255,0,0
 1407,1406,256,0,0
 1408,1405,256,0,0
 1409,1405,257,0,0
 1410,1406,257,0,0
 1411,1406,256,0,0
 1412,1406,256,0,0
 1413,1406,257,0,0
 1414,1405,256,0,0
 1415,1406,257,0,0
 1416,1407,256,0,0
 1417,1406,256,0,0
 1418,1406,256,0,0
 1419,1406,257,0,0
 1420,1405,256,0,0
 1421,1406,256,0,0
 1422,1407,256,0,0
 1423,1407,256,0,0
 1424,1406,256,0,0
 1425,1405,255,0,0
 1426,1407,255,0,0
 1427,1406,255,0,0
 1428,1406,256,0,0
 1429,1406,257,0,0
 1430,1406,256,0,0
 1431,1406,255,0,0
 1432,1406,256,0,0
 1433,1406,256,0,0
 1434,1407,255,0,0
 1435,1407,256,0,0
 1436,1406,256,0,0
 1437,1407,256,0,0
 1438,1406,256,0,0
 1439,1406,257,0,0
 1440,1406,255,0,0
 1441,1407,257,0,0
 1442,1406,256,0,0
 1443,1406,255,0,0
 1444,1406,256,0,0
 1445,1407,256,0,0
 1446,1406,256,0,0
 1447,1407,255,0,0
 1448,1406,255,0,0
 1449,1407,256,0,0
 1450,1406,256,0,0
 1451,1406,256,0,0
 1452,1406,256,0,0
 1453,1407,256,0,0
 1454,1406,256,0,0
 1455,1406,256,0,0
 1456,1406,256,0,0
 1457,1407,256,0,0
 1458,1406,255,0,0
 1459,1407,256,0,0
 1460,1406,257,0,0
 1461,1407,255,0,0
 1462,1406,256,0,0
 1463,1406,256,0,0
 1464,1406,256,0,0
 1465,1407,256,0,0
 1466,1406,256,0,0
 1467,1406,256,0,0
 1468,1406,255,0,0
 1469,1406,256,0,0
 1470,1407,256,0,0
 1471,1406,255,0,0
 1472,1406,256,0,0
 1473,1406,256,0,0
 1474,1407,256,0,0
 1475,1407,257,0,0
 1476,1407,256,0,0
 1477,1407,256,0,0
 1478,1406,256,0,0
 1479,1406,256,0,0
 1480,1406,256,0,0
 1481,1405,255,0,0
 1482,1406,256,0,0
 1483,1406,256,0,0
 1484,1406,257,0,0
 1485,1406,256,0,0
 1486,1406,256,0,0
 1487,1407,256,0,0
 1488,1406,257,0,0
 1489,1405,256,0,0
 1490,1406,257,0,0
 1491,1406,256,0,0
 1492,1406,257,0,0
 1493,1407,257,0,0
 1494,1406,257,0,0
 1495,1406,256,0,0
 1496,1407,256,0,0
 1497,1406,255,0,0
 1498,1406,257,0,0
 1499,1406,256,0,0
 1500,1407,256,0,0
 1501,1407,256,0,0
 1502,1406,256,0,0
 1503,1406,256,0,0
 1504,1407,256,0,0
 1505,1406,256,0,0
 1506,1406,256,0,0
 1507,1406,255,0,0
 1508,1406,256,0,0
 1509,1407,256,0,0
 1510,1406,257,0,0
 1511,1406,256,0,0
 1512,1406,257,0,0
 1513,1407,257,0,0
 1514,1406,257,0,0
 1515,1406,256,0,0
 1516,1406,256,0,0
 1517,1407,257,0,0
 1518,1407,257,0,0
 1519,1407,255,0,0
 1520,1407,256,0,0
 1521,1406,255,0,0
 1522,1406,256,0,0
 1523,1407,255,0,0
 1524,1406,256,0,0
 1525,1406,256,0,0
 1526,1406,256,0,0
 1527,1406,256,0,0
 1528,1406,256,0,0
 1529,1407,256,0,0
 1530,1405,256,0,0
 1531,1407,256,0,0
 1532,1406,256,0,0
 1533,1407,255,0,0
 1534,1407,255,0,0
 1535,1406,256,0,0
 1536,1407,256,0,0
 1537,1406,256,0,0
 1538,1406,256,0,0
 1539,1405,256,0,0
 1540,1406,256,0,0
 1541,1407,255,0,0
 1542,1406,256,0,0
 1543,1406,256,0,0
 1544,1406,256,0,0
 1545,1407,256,0,0
 1546,1407,256,0,0
 1547,1407,255,0,0
 1548,1406,256,0,0
 1549,1407,256,0,0
 1550,1407,256,0,0
 1551,1407,256,0,0
 1552,1407,256,0,0
 1553,1407,256,0,0
 1554,1407,256,0,0
 1555,1406,256,0,0
 1556,1407,257,0,0
 1557,1406,256,0,0
 1558,1407,256,0,0
 1559,1407,256,0,0
 1560,1407,255,0,0
 1561,1407,256,0,0
 1562,1407,256,0,0
 1563,1406,256,0,0
 1564,1407,255,0,0
 1565,1407,257,0,0
 1566,1407,256,0,0
 1567,1406,257,0,0
 1568,1407,256,0,0
 1569,1407,256,0,0
 1570,1407,256,0,0
 1571,1407,256,0,0
 1572,1407,255,0,0
 1573,1407,255,0,0
 1574,1407,256,0,0
 1575,1407,255,0,0
 1576,1407,255,0,0
 1577,1407,256,0,0
 1578,1408,255,0,0
 1579,1407,256,0,0
 1580,1407,256,0,0
 1581,1407,256,0,0
 1582,1407,256,0,0
 1583,1407,256,0,0
 1584,1407,255,0,0
 1585,1406,255,0,0
 1586,1407,256,0,0
 1587,1407,255,0,0
 1588,1407,256,0,0
 1589,1407,256,0,0
 1590,1408,257,0,0
 1591,1406,256,0,0
 1592,1408,256,0,0
 1593,1407,255,0,0
 1594,1408,256,0,0
 1595,1407,256,0,0
 1596,1407,256,0,0
 1597,1407,256,0,0
 1598,1407,256,0,0
 1599,1407,255,0,0
 1600,1407,256,0,0
 1601,1407,256,0,0
 1602,1407,256,0,0
 1603,1407,256,0,0
 1604,1407,255,0,0
 1605,1407,256,0,0
 1606,1406,256,0,0
 1607,1407,256,0,0
 1608,1407,256,0,0
 1609,1406,256,0,0
 1610,1407,256,0,0
 1611,1407,257,0,0
 1612,1406,256,0,0
 1613,1407,255,0,0
 1614,1407,256,0,0
 1615,1407,255,0,0
 1616,1407,256,0,0
 1617,1407,256,0,0
 1618,1407,256,0,0
 1619,1408,256,0,0
 1620,1407,256,0,0
 1621,1407,256,0,0
 1622,1407,255,0,0
 1623,1408,255,0,0
 1624,1408,255,0,0
 1625,1407,255,0,0
 1626,1407,255,0,0
 1627,1407,256,0,0
 1628,1407,256,0,0
 1629,1408,256,0,0
 1630,1406,255,0,0
 1631,1407,256,0,0
 1632,1407,256,0,0
 1633,1407,257,0,0
 1634,1407,256,0,0
 1635,1407,256,0,0
 1636,1406,257,0,0
 1637,1407,256,0,0
 1638,1407,256,0,0
 1639,1407,255,0,0
 1640,1406,256,0,0
 1641,1407,255,0,0
 1642,1406,255,0,0
 1643,1407,256,0,0
 1644,1407,256,0,0
 1645,1407,256,0,0
 1646,1407,255,0,0
 1647,1407,256,0,0
 1648,1407,255,0,0
 1649,1407,256,0,0
 1650,1407,255,0,0
 1651,1407,256,0,0
 1652,1407,256,0,0
 1653,1407,256,0,0
 1654,1408,256,0,0
 1655,1407,256,0,0
 1656,1408,256,0,0
 1657,1406,255,0,0
 1658,1407,255,0,0
 1659,1407,255,0,0
 1660,1407,256,0,0
 1661,1407,256,0,0
 1662,1407,256,0,0
 1663,1407,256,0,0
 1664,1407,256,0,0
 1665,1407,256,0,0
 1666,1407,256,0,0
 1667,1407,256,0,0
 1668,1407,256,0,0
 1669,1407,256,0,0
 1670,1407,256,0,0
 1671,1407,255,0,0
 1672,1407,256,0,0
 1673,1407,254,0,0
 1674,1407,256,0,0
 1675,1406,255,0,0
 1676,1407,255,0,0
 1677,1407,256,0,0
 1678,1407,256,0,0
 1679,1407,256,0,0
 1680,1407,257,0,0
 1681,1407,257,0,0
 1682,1407,257,0,0
 1683,1407,256,0,0
 1684,1407,256,0,0
 1685,1407,256,0,0
 1686,1407,256,0,0
 1687,1407,256,0,0
 1688,1407,257,0,0
 1689,1407,255,0,0
 1690,1407,256,0,0
 1691,1407,257,0,0
 1692,1407,256,0,0
 1693,1407,256,0,0
 1694,1407,256,0,0
 1695,1406,256,0,0
 1696,1407,256,0,0
 1697,1407,256,0,0
 1698,1407,256,0,0
 1699,1407,257,0,0
 1700,1406,255,0,0
 1701,1407,256,0,0
 1702,1407,256,0,0
 1703,1407,255,0,0
 1704,1406,256,0,0
 1705,1406,256,0,0
 1706,1407,257,0,0
 1707,1407,256,0,0
 1708,1406,256,0,0
 1709,1407,256,0,0
 1710,1407,255,0,0
 1711,1407,257,0,0
 1712,1408,256,0,0
 1713,1407,256,0,0
 1714,1407,256,0,0
 1715,1407,257,0,0
 1716,1408,256,0,0
 1717,1407,257,0,0
 1718,1407,257,0,0
 1719,1407,256,0,0
 1720,1408,256,0,0
 1721,1407,256,0,0
 1722,1407,256,0,0
 1723,1408,256,0,0
 1724,1407,256,0,0
 1725,1407,256,0,0
 1726,1407,254,0,0
 1727,1407,256,0,0
 1728,1407,256,0,0
 1729,1407,255,0,0
 1730,1407,256,0,0
 1731,1407,255,0,0
 1732,1407,256,0,0
 1733,1408,257,0,0
 1734,1407,255,0,0
 1735,1407,255,0,0
 1736,1407,256,0,0
 1737,1407,255,0,0
 1738,1407,257,0,0
 1739,1406,256,0,0
 1740,1406,256,0,0
 1741,1407,256,0,0
 1742,1407,256,0,0
 1743,1407,255,0,0
 1744,1406,256,0,0
 1745,1407,255,0,0
 1746,1407,256,0,0
 1747,1407,256,0,0
 1748,1406,255,0,0
 1749,1407,255,0,0
 1750,1407,255,0,0
 1751,1406,255,0,0
 1752,1407,256,0,0
 1753,1407,256,0,0
 1754,1406,256,0,0
 1755,1406,256,0,0
 1756,1406,255,0,0
 1757,1407,256,0,0
 1758,1406,256,0,0
 1759,1407,256,0,0
 1760,1407,256,0,0
 1761,1407,255,0,0
 1762,1407,256,0,0
 1763,1407,256,0,0
 1764,1407,256,0,0
 1765,1406,256,0,0
 1766,1406,255,0,0
 1767,1406,257,0,0
 1768,1407,256,0,0
 1769,1407,256,0,0
 1770,1407,256,0,0
 1771,1406,256,0,0
 1772,1406,257,0,0
 1773,1406,256,0,0
 1774,1406,256,0,0
 1775,1406,256,0,0
 1776,1406,255,0,0
 1777,1406,256,0,0
 1778,1407,256,0,0
 1779,1407,256,0,0
 1780,1406,256,0,0
 1781,1406,255,0,0
 1782,1407,255,0,0
 1783,1406,257,0,0
 1784,1406,256,0,0
 1785,1406,257,0,0
 1786,1406,256,0,0
 1787,1406,256,0,0
 1788,1407,256,0,0
 1789,1407,256,0,0
 1790,1406,255,0,0
 1791,1406,256,0,0
 1792,1406,256,0,0
 1793,1406,255,0,0
 1794,1406,256,0,0
 1795,1407,256,0,0
 1796,1407,255,0,0
 1797,1407,256,0,0
 1798,1407,255,0,0
 1799,1406,256,0,0
 1800,1407,255,0,0
 1801,1406,256,0,0
 1802,1407,256,0,0
 1803,1406,256,0,0
 1804,1407,256,0,0
 1805,1407,256,0,0
 1806,1406,256,0,0
 1807,1406,255,0,0
 1808,1406,256,0,0
 1809,1407,256,0,0
 1810,1406,256,0,0
 1811,1406,255,0,0
 1812,1407,255,0,0
 1813,1406,256,0,0
 1814,1406,255,0,0
 1815,1406,256,0,0
 1816,1406,256,0,0
 1817,1406,256,0,0
 1818,1406,256,0,0
 1819,1406,256,0,0
 1820,1406,256,0,0
 1821,1405,256,0,0
 1822,1405,256,0,0
 1823,1406,255,0,0
 1824,1406,256,0,0
 1825,1406,255,0,0
 1826,1406,255,0,0
 1827,1406,255,0,0
 1828,1406,256,0,0
 1829,1406,256,0,0
 1830,1407,256,0,0
 1831,1406,256,0,0
 1832,1406,257,0,0
 1833,1407,256,0,0
 1834,1406,257,0,0
 1835,1406,256,0,0
 1836,1406,256,0,0
 1837,1406,257,0,0
 1838,1406,257,0,0
 1839,1406,256,0,0
 1840,1406,256,0,0
 1841,1406,255,0,0
 1842,1406,256,0,0
 1843,1406,256,0,0
 1844,1406,255,0,0
 1845,1406,256,0,0
 1846,1406,256,0,0
 1847,1406,256,0,0
 1848,1406,256,0,0
 1849,1406,256,0,0
 1850,1405,255,0,0
 1851,1406,256,0,0
 1852,1406,257,0,0
 1853,1407,257,0,0
 1854,1407,256,0,0
 1855,1407,256,0,0
 1856,1406,256,0,0
 1857,1407,256,0,0
 1858,1406,255,0,0
 1859,1406,255,0,0
 1860,1406,256,0,0
 1861,1407,256,0,0
 1862,1406,256,0,0
 1863,1407,255,0,0
 1864,1406,256,0,0
 1865,1406,256,0,0
 1866,1407,256,0,0
 1867,1407,256,0,0
 1868,1406,255,0,0
 1869,1406,256,0,0
 1870,1407,256,0,0
 1871,1407,256,0,0
 1872,1407,256,0,0
 1873,1407,256,0,0
 1874,1407,256,0,0
 1875,1407,256,0,0
 1876,1406,256,0,0
 1877,1406,256,0,0
 1878,1408,256,0,0
 1879,1408,256,0,0
 1880,1407,256,0,0
 1881,1407,256,0,0
 1882,1407,256,0,0
 1883,1406,255,0,0
 1884,1407,255,0,0
 1885,1406,256,0,0
 1886,1407,255,0,0
 1887,1406,256,0,0
 1888,1407,256,0,0
 1889,1407,255,0,0
 1890,1406,256,0,0
 1891,1406,256,0,0
 1892,1407,256,0,0
 1893,1407,255,0,0
 1894,1407,255,0,0
 1895,1407,256,0,0
 1896,1407,257,0,0
 1897,1407,257,0,0
 1898,1407,256,0,0
 1899,1406,256,0,0
 1900,1407,256,0,0
 1901,1407,257,0,0
 1902,1407,256,0,0
 1903,1407,257,0,0
 1904,1407,256,0,0
 1905,1407,256,0,0
 1906,1407,256,0,0
 1907,1407,255,0,0
 1908,1407,255,0,0
 1909,1407,256,0,0
 1910,1407,257,0,0
 1911,1407,256,0,0
 1912,1407,257,0,0
 1913,1407,257,0,0
 1914,1407,257,0,0
 1915,1407,256,0,0
 1916,1407,257,0,0
 1917,1407,256,0,0
 1918,1407,256,0,0
 1919,1407,256,0,0
 1920,1407,255,0,0
 1921,1407,256,0,0
 1922,1407,256,0,0
 1923,1407,255,0,0
 1924,1407,256,0,0
 1925,1407,256,0,0
 1926,1407,256,0,0
 1927,1407,256,0,0
 1928,1407,256,0,0
 1929,1408,256,0,0
 1930,1408,256,0,0
 1931,1407,257,0,0
 1932,1407,256,0,0
 1933,1407,256,0,0
 1934,1407,256,0,0
 1935,1407,255,0,0
 1936,1407,256,0,0
 1937,1406,256,0,0
 1938,1407,256,0,0
 1939,1408,256,0,0
 1940,1407,256,0,0
 1941,1407,256,0,0
 1942,1407,256,0,0
 1943,1407,256,0,0
 1944,1407,256,0,0
 1945,1407,256,0,0
 1946,1407,256,0,0
 1947,1407,255,0,0
 1948,1407,256,0,0
 1949,1407,257,0,0
 1950,1407,256,0,0
 1951,1407,256,0,0
 1952,1407,256,0,0
 1953,1407,257,0,0
 1954,1407,256,0,0
 1955,1408,257,0,0
 1956,1407,256,0,0
 1957,1407,256,0,0
 1958,1407,256,0,0
 1959,1407,257,0,0
 1960,1407,256,0,0
 1961,1406,255,0,0
 1962,1407,256,0,0
 1963,1407,256,0,0
 1964,1407,256,0,0
 1965,1406,256,0,0
 1966,1407,256,0,0
 1967,1407,255,0,0
 1968,1407,256,0,0
 1969,1408,255,0,0
 1970,1408,257,0,0
 1971,1406,256,0,0
 1972,1407,255,0,0
 1973,1407,256,0,0
 1974,1407,255,0,0
 1975,1407,256,0,0
 1976,1407,256,0,0
 1977,1408,255,0,0
 1978,1407,256,0,0
 1979,1408,256,0,0
 1980,1407,255,0,0
 1981,1407,256,0,0
 1982,1407,256,0,0
 1983,1407,255,0,0
 1984,1407,256,0,0
 1985,1407,255,0,0
 1986,1407,256,0,0
 1987,1407,255,0,0
 1988,1407,255,0,0
 1989,1407,255,0,0
 1990,1407,255,0,0
 1991,1407,256,0,0
 1992,1407,257,0,0
 1993,1408,256,0,0
 1994,1407,256,0,0
 1995,1407,256,0,0
 1996,1407,257,0,0
 1997,1407,256,0,0
 1998,1407,256,0,0
 1999,1407,255,0,0
 2000,1407,256,0,0
 2001,1406,257,0,0
 2002,1407,256,0,0
 2003,1406,255,0,0
 2004,1406,256,0,0
 2005,1407,256,0,0
 2006,1406,255,0,0
 2007,1406,255,0,0
 2008,1406,257,0,0
 2009,1406,255,0,0
 2010,1407,255,0,0
 2011,1406,256,0,0
 2012,1407,255,0,0
 2013,1407,256,0,0
 2014,1406,256,0,0
 2015,1406,257,0,0
 2016,1406,257,0,0
 2017,1406,257,0,0
 2018,1406,257,0,0
 2019,1406,256,0,0
 2020,1406,257,0,0
 2021,1406,257,0,0
 2022,1407,257,0,0
 2023,1407,256,0,0
 2024,1406,256,0,0
 2025,1407,256,0,0
 2026,1407,256,0,0
 2027,1407,255,0,0
 2028,1407,257,0,0
 2029,1407,256,0,0
 2030,1406,256,0,0
 2031,1406,257,0,0
 2032,1407,255,0,0
 2033,1407,256,0,0
 2034,1407,256,0,0
 2035,1406,256,0,0
 2036,1407,255,0,0
 2037,1407,256,0,0
 2038,1407,256,0,0
 2039,1407,255,0,0
 2040,1406,256,0,0
 2041,1406,256,0,0
 2042,1406,255,0,0
 2043,1407,256,0,0
 2044,1406,256,0,0
 2045,1407,255,0,0
 2046,1407,255,0,0
 2047,1407,256,0,0
 2048,1407,255,0,0
 2049,1407,255,0,0
 2050,1408,255,0,0
 2051,1407,255,0,0
 2052,1408,256,0,0
 2053,1407,256,0,0
 2054,1407,256,0,0
 2055,1407,257,0,0
 2056,1407,255,0,0
 2057,1407,257,0,0
 2058,1407,256,0,0
 2059,1406,256,0,0
 2060,1407,256,0,0
 2061,1407,256,0,0
 2062,1406,256,0,0
 2063,1407,255,0,0
 2064,1406,255,0,0
 2065,1407,256,0,0
 2066,1406,256,0,0
 2067,1407,255,0,0
 2068,1406,256,0,0
 2069,1407,255,0,0
 2070,1407,257,0,0
 2071,1407,255,0,0
 2072,1407,256,0,0
 2073,1407,256,0,0
 2074,1407,256,0,0
 2075,1407,255,0,0
 2076,1406,256,0,0
 2077,1407,254,0,0
 2078,1407,255,0,0
 2079,1407,256,0,0
 2080,1407,256,0,0
 2081,1407,256,0,0
 2082,1407,256,0,0
 2083,1407,256,0,0
 2084,1407,256,0,0
 2085,1407,256,0,0
 2086,1407,256,0,0
 2087,1407,256,0,0
 2088,1406,256,0,0
 2089,1408,257,0,0
 2090,1407,257,0,0
 2091,1406,256,0,0
 2092,1407,256,0,0
 2093,1407,256,0,0
 2094,1406,255,0,0
 2095,1407,255,0,0
 2096,1407,255,0,0
 2097,1406,255,0,0
 2098,1407,256,0,0
 2099,1407,255,0,0
 2100,1406,256,0,0
 2101,1406,256,0,0
 2102,1407,256,0,0
 2103,1407,257,0,0
 2104,1407,257,0,0
 2105,1406,257,0,0
 2106,1407,257,0,0
 2107,1408,256,0,0
 2108,1407,257,0,0
 2109,1407,256,0,0
 2110,1407,257,0,0
 2111,1407,256,0,0
 2112,1406,256,0,0
 2113,1406,257,0,0
 2114,1407,256,0,0
 2115,1406,255,0,0
 2116,1407,256,0,0
 2117,1406,255,0,0
 2118,1407,256,0,0
 2119,1407,255,0,0
 2120,1406,255,0,0
 2121,1407,255,0,0
 2122,1407,256,0,0
 2123,1407,256,0,0
 2124,1406,256,0,0
 2125,1406,255,0,0
 2126,1407,255,0,0
 2127,1407,255,0,0
 2128,1407,256,0,0
 2129,1406,255,0,0
 2130,1406,257,0,0
 2131,1407,255,0,0
 2132,1406,256,0,0
 2133,1407,255,0,0
 2134,1407,255,0,0
 2135,1407,256,0,0
 2136,1407,256,0,0
 2137,1406,255,0,0
 2138,1407,256,0,0
 2139,1406,257,0,0
 2140,1407,256,0,0
 2141,1406,255,0,0
 2142,1407,257,0,0
 2143,1406,255,0,0
 2144,1406,255,0,0
 2145,1406,256,0,0
 2146,1406,256,0,0
 2147,1406,255,0,0
 2148,1407,256,0,0
 2149,1406,255,0,0
 2150,1406,257,0,0
 2151,1407,257,0,0
 2152,1406,256,0,0
 2153,1407,256,0,0
 2154,1407,256,0,0
 2155,1407,257,0,0
 2156,1407,256,0,0
 2157,1407,256,0,0
 2158,1406,256,0,0
 2159,1406,256,0,0
 2160,1406,256,0,0
 2161,1406,256,0,0
 2162,1406,256,0,0
 2163,1406,257,0,0
 2164,1407,255,0,0
 2165,1407,256,0,0
 2166,1406,257,0,0
 2167,1406,256,0,0
 2168,1407,256,0,0
 2169,1407,256,0,0
 2170,1406,255,0,0
 2171,1406,257,0,0
 2172,1406,256,0,0
 2173,1407,257,0,0
 2174,1407,257,0,0
 2175,1406,257,0,0
 2176,1407,256,0,0
 2177,1407,257,0,0
 2178,1406,257,0,0
 2179,1406,256,0,0
 2180,1407,257,0,0
 2181,1407,256,0,0
 2182,1406,256,0,0
 2183,1407,256,0,0
 2184,1407,255,0,0
 2185,1406,256,0,0
 2186,1406,256,0,0
 2187,1407,256,0,0
 2188,1406,257,0,0
 2189,1407,255,0,0
 2190,1406,255,0,0
 2191,1406,256,0,0
 2192,1406,256,0,0
 2193,1407,256,0,0
 2194,1406,256,0,0
 2195,1407,256,0,0
 2196,1407,255,0,0
 2197,1407,256,0,0
 2198,1407,256,0,0
 2199,1406,256,0,0
 2200,1408,255,0,0
 2201,1407,255,0,0
 2202,1407,256,0,0
 2203,1407,255,0,0
 2204,1406,255,0,0
 2205,1406,256,0,0
 2206,1408,256,0,0
 2207,1407,255,0,0
 2208,1406,256,0,0
 2209,1407,256,0,0
 2210,1407,256,0,0
 2211,1406,256,0,0
 2212,1407,255,0,0
 2213,1407,255,0,0
 2214,1407,256,0,0
 2215,1406,257,0,0
 2216,1407,256,0,0
 2217,1407,256,0,0
